user_id,total_orders,total_returns,return_ratio,order_value,account_age_dats,acc_creation_date,days_since_last_return,return_last_7_days,product_category,return_reason,is_high_value,risk_score,is_fraud
3746,24,1,0.041666666666666664,1901,2026-03-16 14:46:16.363154,28,34,1,Toys_&_kids,not_needed,0,0.30356405973064154,1
3747,22,0,0.0,4976,2026-01-25 14:46:16.363271,78,87,0,Toys_&_kids,not_needed,1,0.15884919081620283,0
3748,42,0,0.0,2227,2025-09-18 14:46:16.363387,207,42,1,fashion,size_issue,0,0.0,0
3749,27,0,0.0,2053,2025-10-18 14:46:16.363498,177,6,1,fashion,wrong_item,0,0.0,0
3750,36,35,0.9722222222222222,2811,2026-04-01 14:46:16.363608,12,11,0,fitness_&_sports,size_issue,0,0.6757386287882227,0
3751,54,3,0.05555555555555555,770,2025-09-04 14:46:16.363728,221,10,0,electronics,not_needed,0,0.0,0
3752,2,0,0.0,973,2025-02-17 14:46:16.363839,420,53,2,electronics,not_needed,0,0.0,0
3753,3,0,0.0,1219,2025-09-06 14:46:16.363965,219,78,1,electronics,not_needed,0,0.0,0
3754,32,0,0.0,1960,2026-02-22 14:46:16.364079,50,33,1,electronics,size_issue,0,0.0,0
3755,3,0,0.0,3658,2025-07-14 14:46:16.364189,273,19,3,fashion,size_issue,0,0.0,0
3756,152,0,0.0,673,2025-02-05 14:46:16.364300,432,38,2,beauty_&_self_care,wrong_item,0,0.0,0
3757,33,0,0.0,2142,2025-01-13 14:46:16.364411,455,98,3,home,not_needed,0,0.0,0
3758,13,10,0.7692307692307693,1628,2025-10-27 14:46:16.364521,168,72,3,home,damaged,0,0.4165433250552294,0
3759,103,1,0.009708737864077669,1025,2026-02-10 14:46:16.364638,62,3,2,electronics,size_issue,0,0.0,0
3760,13,0,0.0,3095,2024-09-15 14:46:16.364748,575,82,0,electronics,damaged,0,0.0,0
3761,48,0,0.0,2122,2025-06-10 14:46:16.364859,307,59,0,beauty_&_self_care,damaged,0,0.0,0
3762,15,9,0.6,3056,2024-08-30 14:46:16.364969,591,67,0,fitness_&_sports,size_issue,0,0.0,0
3763,25,0,0.0,802,2025-09-13 14:46:16.365082,212,36,4,Toys_&_kids,damaged,0,0.4491333674312097,0
3764,104,0,0.0,2259,2024-07-05 14:46:16.365200,647,77,0,Toys_&_kids,damaged,0,0.0,0
3765,19,0,0.0,3188,2025-10-30 14:46:16.365311,165,0,3,electronics,not_needed,0,0.10795071464680812,0
3766,33,0,0.0,1833,2024-04-08 14:46:16.365427,735,41,3,Toys_&_kids,damaged,0,0.0,0
3767,45,0,0.0,1228,2025-03-20 14:46:16.365538,389,44,1,Toys_&_kids,size_issue,0,0.0,0
3768,5,0,0.0,792,2025-10-20 14:46:16.365648,175,31,4,Toys_&_kids,not_needed,0,0.36921461835496117,0
3769,23,0,0.0,2179,2024-09-04 14:46:16.365764,586,22,1,Toys_&_kids,damaged,0,0.0,0
3770,69,0,0.0,1440,2025-12-02 14:46:16.365875,132,13,0,electronics,wrong_item,0,0.0,0
3771,1,0,0.0,1527,2025-10-29 14:46:16.366004,166,39,1,electronics,wrong_item,0,0.0,0
3772,19,0,0.0,2208,2026-01-29 14:46:16.366115,74,71,2,home,damaged,0,0.0,0
3773,8,4,0.5,2593,2025-09-23 14:46:16.366224,202,52,4,Toys_&_kids,not_needed,0,0.40867121216752583,1
3774,4,2,0.5,3578,2026-01-23 14:46:16.366340,80,93,4,fashion,damaged,0,0.38428872238364636,1
3775,64,0,0.0,1789,2025-01-05 14:46:16.366459,463,4,4,beauty_&_self_care,damaged,0,0.48575145757764726,1
3776,5,0,0.0,962,2026-02-13 14:46:16.366577,59,3,1,beauty_&_self_care,size_issue,0,0.0,0
3777,22,0,0.0,1413,2026-03-15 14:46:16.366689,29,37,2,Toys_&_kids,damaged,0,0.24707573801367694,1
3778,13,0,0.0,2509,2026-01-18 14:46:16.366805,85,38,4,beauty_&_self_care,damaged,0,0.4673540860551865,1
3779,1,0,0.0,2072,2024-10-13 14:46:16.366921,547,67,2,fashion,size_issue,0,0.0,0
3780,17,0,0.0,2810,2026-04-11 14:46:16.367032,2,37,4,Toys_&_kids,size_issue,0,0.7917656389601854,1
3781,8,7,0.875,1978,2026-03-15 14:46:16.367151,29,60,2,Toys_&_kids,size_issue,0,0.7194340598746733,1
3782,53,1,0.018867924528301886,1222,2025-09-29 14:46:16.367271,196,94,1,fitness_&_sports,damaged,0,0.0,0
3783,16,15,0.9375,1151,2024-02-14 14:46:16.367381,789,0,1,Toys_&_kids,damaged,0,0.677583877716525,0
3784,25,0,0.0,2634,2025-12-17 14:46:16.367501,117,3,2,electronics,damaged,0,0.0,0
3785,23,0,0.0,863,2025-09-01 14:46:16.367611,224,3,2,Toys_&_kids,not_needed,0,0.0,0
3786,76,0,0.0,2674,2024-10-07 14:46:16.367721,553,80,0,fashion,not_needed,0,0.0,0
3787,16,10,0.625,3955,2026-03-06 14:46:16.367832,38,80,1,fitness_&_sports,wrong_item,0,0.3769216232842805,0
3788,15,0,0.0,1546,2025-07-02 14:46:16.367962,285,20,4,fashion,damaged,0,0.39565893109658207,0
3789,28,0,0.0,1921,2022-01-26 14:46:16.368084,1538,58,0,beauty_&_self_care,size_issue,0,0.0,0
3790,3,0,0.0,2035,2025-12-22 14:46:16.368196,112,29,2,electronics,not_needed,0,0.0,0
3791,21,0,0.0,3125,2024-04-22 14:46:16.368307,721,60,3,electronics,size_issue,0,0.0,0
3792,131,0,0.0,2643,2026-02-12 14:46:16.368419,60,69,1,home,not_needed,0,0.0,0
3793,43,0,0.0,1700,2025-05-02 14:46:16.368530,346,2,0,fitness_&_sports,size_issue,0,0.16368820359193173,1
3794,1,0,0.0,1533,2025-10-19 14:46:16.368647,176,55,4,fashion,size_issue,0,0.39414091643598026,0
3795,7,0,0.0,1113,2023-02-06 14:46:16.368765,1162,49,1,Toys_&_kids,not_needed,0,0.0,0
3796,6,0,0.0,958,2026-02-25 14:46:16.368876,47,9,2,fashion,wrong_item,0,0.0,0
3797,94,0,0.0,523,2026-02-08 14:46:16.368986,64,72,0,fashion,size_issue,0,0.0,0
3798,16,0,0.0,3826,2025-05-09 14:46:16.369096,339,48,2,fitness_&_sports,wrong_item,0,0.0,0
3799,8,4,0.5,4682,2025-04-30 14:46:16.369206,348,12,0,Toys_&_kids,damaged,1,0.22505257945545387,0
3800,9,0,0.0,1243,2026-03-25 14:46:16.369323,19,41,3,electronics,wrong_item,0,0.2060662545227654,0
3801,12,0,0.0,1124,2024-12-07 14:46:16.369439,492,51,0,fitness_&_sports,not_needed,0,0.0,0
3802,93,88,0.946236559139785,1445,2026-02-21 14:46:16.369550,51,99,3,Toys_&_kids,wrong_item,0,0.4610959153120896,0
3803,35,13,0.37142857142857144,1550,2024-09-29 14:46:16.369667,561,0,0,home,damaged,0,0.18805590468296474,0
3804,38,1,0.02631578947368421,1555,2025-09-22 14:46:16.369798,203,78,1,fitness_&_sports,damaged,0,0.0,0
3805,61,47,0.7704918032786885,3561,2025-01-13 14:46:16.370281,455,80,3,fashion,not_needed,0,0.36835892250178237,1
3806,1,10,10.0,1129,2025-01-15 14:46:16.370486,453,3,1,beauty_&_self_care,size_issue,0,0.5165801214409641,1
3807,99,2,0.020202020202020204,4347,2026-01-06 14:46:16.370652,97,90,3,fitness_&_sports,damaged,1,0.24166719603319534,0
3808,37,0,0.0,1416,2026-03-30 14:46:16.370809,14,56,3,beauty_&_self_care,not_needed,0,0.31487449950903673,0
3809,7,2,0.2857142857142857,1333,2025-12-26 14:46:16.370961,108,81,3,fitness_&_sports,wrong_item,0,0.0,0
3810,40,0,0.0,3101,2022-07-26 14:46:16.371102,1357,56,0,beauty_&_self_care,wrong_item,0,0.0,0
3811,3,2,0.6666666666666666,1150,2025-06-01 14:46:16.371244,316,77,2,fashion,size_issue,0,0.4548860099036972,1
3812,6,0,0.0,1374,2025-12-04 14:46:16.371403,130,19,0,fitness_&_sports,wrong_item,0,0.0,0
3813,17,0,0.0,952,2025-07-24 14:46:16.371543,263,56,1,electronics,size_issue,0,0.0,0
3814,32,0,0.0,3199,2025-10-20 14:46:16.371711,175,59,0,fitness_&_sports,wrong_item,0,0.0,0
3815,15,0,0.0,4155,2026-04-03 14:46:16.371851,10,15,3,home,not_needed,1,0.48284821807622014,1
3816,47,39,0.8297872340425532,2534,2025-09-20 14:46:16.372003,205,15,4,home,size_issue,0,0.9110337208635577,0
3817,5,9,1.8,726,2025-12-20 14:46:16.372154,114,89,0,Toys_&_kids,damaged,0,0.5855477410202973,0
3818,38,1,0.02631578947368421,1731,2026-01-06 14:46:16.372299,97,86,4,Toys_&_kids,damaged,0,0.4008200593850215,0
3819,92,0,0.0,1551,2025-09-05 14:46:16.372436,220,72,4,electronics,size_issue,0,0.42741137898056436,0
3820,50,0,0.0,1734,2026-04-12 14:46:16.372553,1,21,3,Toys_&_kids,not_needed,0,0.3358827314556446,1
3821,17,12,0.7058823529411765,1298,2025-11-21 14:46:16.372863,143,77,2,electronics,size_issue,0,0.40401021501773865,0
3822,10,1,0.1,4404,2026-02-01 14:46:16.373226,71,96,1,home,wrong_item,1,0.2393479908008889,1
3823,12,4,0.3333333333333333,3648,2026-01-12 14:46:16.373509,91,73,0,fashion,wrong_item,0,0.0,0
3824,11,4,0.36363636363636365,1867,2026-02-12 14:46:16.373721,60,45,2,fitness_&_sports,not_needed,0,0.0,0
3825,3,2,0.6666666666666666,2872,2024-04-04 14:46:16.373922,739,83,1,beauty_&_self_care,not_needed,0,0.5609268896176121,0
3826,1,0,0.0,3006,2025-08-26 14:46:16.374126,230,20,0,fashion,size_issue,0,0.0,0
3827,91,0,0.0,1081,2025-05-15 14:46:16.374307,333,10,0,fitness_&_sports,size_issue,0,0.0,0
3828,29,0,0.0,2856,2025-07-24 14:46:16.374469,263,86,4,fashion,not_needed,0,0.371959621319367,1
3829,51,0,0.0,959,2025-10-08 14:46:16.374657,187,80,0,Toys_&_kids,wrong_item,0,0.0,0
3830,2,0,0.0,1878,2026-01-14 14:46:16.374859,89,20,0,fitness_&_sports,not_needed,0,0.0,0
3831,38,0,0.0,796,2025-08-18 14:46:16.375087,238,95,4,fashion,not_needed,0,0.40867140409436115,0
3832,76,0,0.0,1100,2025-11-30 14:46:16.375311,134,79,3,home,size_issue,0,0.0,0
3833,3,0,0.0,1102,2024-07-24 14:46:16.375512,628,57,3,fashion,not_needed,0,0.0,0
3834,108,0,0.0,1491,2026-01-06 14:46:16.375695,97,69,1,beauty_&_self_care,not_needed,0,0.0,0
3835,41,0,0.0,2972,2026-02-14 14:46:16.375940,58,79,4,beauty_&_self_care,damaged,0,0.43794125739116196,1
3836,21,20,0.9523809523809523,2595,2024-03-20 14:46:16.376154,754,43,2,beauty_&_self_care,not_needed,0,0.4226536770225474,0
3837,21,12,0.5714285714285714,1339,2023-12-20 14:46:16.376399,845,26,1,electronics,size_issue,0,0.0,0
3838,3,1,0.3333333333333333,844,2024-08-24 14:46:16.376772,597,73,4,electronics,not_needed,0,0.32019543409680096,0
3839,79,0,0.0,2015,2025-03-05 14:46:16.377019,404,20,2,fitness_&_sports,damaged,0,0.0,0
3840,1,0,0.0,2145,2025-12-18 14:46:16.377233,116,14,4,fitness_&_sports,not_needed,0,0.32438573378924945,0
3841,13,0,0.0,1086,2026-02-25 14:46:16.377459,47,8,0,fitness_&_sports,not_needed,0,0.0,0
3842,77,0,0.0,2851,2025-05-18 14:46:16.377687,330,46,1,beauty_&_self_care,damaged,0,0.0,0
3843,74,0,0.0,1704,2025-05-06 14:46:16.377883,342,48,1,Toys_&_kids,not_needed,0,0.0,0
3844,3,0,0.0,1197,2025-12-04 14:46:16.378095,130,99,3,beauty_&_self_care,damaged,0,0.0,0
3845,29,0,0.0,1708,2025-10-12 14:46:16.378279,183,77,4,beauty_&_self_care,wrong_item,0,0.33139888300655057,1
3846,9,0,0.0,2310,2025-03-24 14:46:16.378468,385,17,2,beauty_&_self_care,damaged,0,0.0,0
3847,79,0,0.0,2000,2025-09-06 14:46:16.378657,219,77,4,fashion,wrong_item,0,0.4016097100273477,0
3848,5,0,0.0,797,2025-10-18 14:46:16.378866,177,33,2,beauty_&_self_care,wrong_item,0,0.0,0
3849,6,0,0.0,3658,2025-01-12 14:46:16.379060,456,78,0,Toys_&_kids,size_issue,0,0.0,0
3850,7,0,0.0,1123,2026-04-01 14:46:16.379280,12,99,2,Toys_&_kids,wrong_item,0,0.29597421202205537,0
3851,6,0,0.0,2642,2025-01-22 14:46:16.379456,446,95,1,fashion,wrong_item,0,0.0,0
3852,20,0,0.0,1234,2025-09-20 14:46:16.379575,205,76,0,fitness_&_sports,damaged,0,0.0,0
3853,13,11,0.8461538461538461,1115,2025-03-29 14:46:16.379786,380,31,3,home,damaged,0,0.592960038158037,1
3854,27,1,0.037037037037037035,1233,2026-01-16 14:46:16.380108,87,88,2,fashion,size_issue,0,0.0,0
3855,41,0,0.0,819,2025-12-18 14:46:16.380275,116,37,0,Toys_&_kids,damaged,0,0.0,0
3856,11,0,0.0,3126,2026-02-26 14:46:16.380400,46,43,3,fitness_&_sports,size_issue,0,0.0,0
3857,26,0,0.0,844,2024-09-22 14:46:16.380518,568,76,0,beauty_&_self_care,damaged,0,0.0,0
3858,77,0,0.0,1222,2022-11-29 14:46:16.380772,1231,9,0,home,damaged,0,0.0,0
3859,78,0,0.0,1866,2025-08-09 14:46:16.380924,247,94,1,fashion,damaged,0,0.0,0
3860,10,0,0.0,1256,2026-01-22 14:46:16.381042,81,2,0,electronics,damaged,0,0.16113723049224454,0
3861,6,0,0.0,2144,2025-07-13 14:46:16.381166,274,73,4,Toys_&_kids,size_issue,0,0.42217824002829946,1
3862,20,0,0.0,860,2025-02-17 14:46:16.381290,420,46,2,home,wrong_item,0,0.0,0
3863,39,0,0.0,2671,2025-10-09 14:46:16.381407,186,5,4,electronics,not_needed,0,0.36517595211101705,0
3864,52,29,0.5576923076923077,1207,2025-09-16 14:46:16.381530,209,59,0,electronics,wrong_item,0,0.0,0
3865,12,3,0.25,1774,2025-06-11 14:46:16.381675,306,76,1,fashion,damaged,0,0.0,0
3866,112,0,0.0,2137,2023-09-15 14:46:16.381840,941,55,3,beauty_&_self_care,damaged,0,0.0,0
3867,36,0,0.0,1670,2025-12-31 14:46:16.381984,103,21,4,electronics,size_issue,0,0.3708936977388524,0
3868,11,0,0.0,3068,2025-02-28 14:46:16.382108,409,78,0,home,wrong_item,0,0.0,0
3869,22,0,0.0,1075,2025-12-10 14:46:16.382223,124,59,0,electronics,wrong_item,0,0.0,0
3870,74,0,0.0,2128,2025-07-24 14:46:16.382335,263,76,1,fashion,damaged,0,0.0,0
3871,37,33,0.8918918918918919,2358,2025-09-06 14:46:16.382447,219,64,4,electronics,not_needed,0,0.9470605606545561,1
3872,12,1,0.08333333333333333,3708,2025-12-13 14:46:16.382569,121,58,4,electronics,size_issue,0,0.4724763836977032,0
3873,56,30,0.5357142857142857,1155,2025-08-07 14:46:16.382688,249,28,3,electronics,damaged,0,0.0,0
3874,8,6,0.75,1308,2025-12-02 14:46:16.382817,132,19,2,electronics,not_needed,0,0.4956850955106554,1
3875,14,0,0.0,2796,2025-12-22 14:46:16.382962,112,19,2,fitness_&_sports,not_needed,0,0.0,0
3876,8,0,0.0,2531,2025-05-11 14:46:16.383076,337,82,4,fitness_&_sports,wrong_item,0,0.44334465667702416,0
3877,28,0,0.0,1830,2025-07-09 14:46:16.383195,278,86,2,home,not_needed,0,0.0,0
3878,52,0,0.0,1076,2025-01-28 14:46:16.383309,440,98,3,fitness_&_sports,damaged,0,0.0,0
3879,1,0,0.0,1030,2025-12-01 14:46:16.383420,133,39,2,home,size_issue,0,0.0,0
3880,1,0,0.0,1357,2025-02-27 14:46:16.383530,410,24,4,fitness_&_sports,wrong_item,0,0.4829368330791043,1
3881,20,0,0.0,1316,2024-11-05 14:46:16.383647,524,97,3,home,not_needed,0,0.0,0
3882,3,0,0.0,1010,2025-11-25 14:46:16.383759,139,66,2,Toys_&_kids,damaged,0,0.0,0
3883,53,52,0.9811320754716981,2986,2026-02-25 14:46:16.383872,47,17,4,fitness_&_sports,wrong_item,0,0.6621585856747317,0
3884,15,7,0.4666666666666667,1912,2026-03-28 14:46:16.383993,16,3,1,fitness_&_sports,damaged,0,0.35547858374095664,0
3885,1,0,0.0,1535,2026-02-20 14:46:16.384110,52,68,0,home,wrong_item,0,0.0,0
3886,130,0,0.0,3472,2024-12-12 14:46:16.384221,487,91,0,home,not_needed,0,0.0,0
3887,32,15,0.46875,4089,2025-01-11 14:46:16.384332,457,10,2,home,wrong_item,1,0.21760420574847122,0
3888,6,3,0.5,1967,2025-02-17 14:46:16.384450,420,14,2,fitness_&_sports,wrong_item,0,0.0,0
3889,3,0,0.0,1372,2026-01-18 14:46:16.384563,85,73,2,electronics,wrong_item,0,0.0,0
3890,25,23,0.92,928,2024-07-20 14:46:16.384676,632,8,1,beauty_&_self_care,size_issue,0,0.47393531578965387,1
3891,24,3,0.125,1509,2025-10-24 14:46:16.384814,171,21,4,fitness_&_sports,not_needed,0,0.3747015259456405,0
3892,38,0,0.0,2199,2025-04-29 14:46:16.384934,349,72,1,beauty_&_self_care,wrong_item,0,0.0,0
3893,6,2,0.3333333333333333,1589,2025-02-26 14:46:16.385047,411,1,3,fitness_&_sports,wrong_item,0,0.21839021667177827,0
3894,13,0,0.0,2237,2025-05-14 14:46:16.385167,334,96,4,fashion,wrong_item,0,0.4689530383114023,1
3895,30,0,0.0,1605,2023-02-16 14:46:16.385286,1152,15,4,beauty_&_self_care,damaged,0,0.4787310720123778,1
3896,45,0,0.0,8888,2026-02-28 14:46:16.385406,44,29,0,fitness_&_sports,not_needed,1,0.1914529850468347,1
3897,40,0,0.0,2008,2026-01-18 14:46:16.385524,85,91,4,Toys_&_kids,damaged,0,0.3994775879883908,0
3898,19,0,0.0,3693,2025-06-27 14:46:16.385643,290,75,1,electronics,wrong_item,0,0.0,0
3899,23,0,0.0,893,2026-01-11 14:46:16.385757,92,93,2,fashion,damaged,0,0.0,0
3900,1,0,0.0,2451,2025-12-30 14:46:16.385869,104,75,1,home,wrong_item,0,0.0,0
3901,20,0,0.0,1654,2026-02-10 14:46:16.385983,62,80,4,beauty_&_self_care,damaged,0,0.34539987175967674,0
3902,14,0,0.0,2261,2024-08-19 14:46:16.386103,602,69,0,electronics,wrong_item,0,0.0,0
3903,5,0,0.0,1464,2025-06-16 14:46:16.386216,301,45,1,fitness_&_sports,damaged,0,0.0,0
3904,49,0,0.0,364,2025-11-12 14:46:16.386328,152,20,2,electronics,size_issue,0,0.0,0
3905,36,0,0.0,3365,2026-01-11 14:46:16.386487,92,46,1,electronics,not_needed,0,0.0,0
3906,11,0,0.0,1227,2026-03-28 14:46:16.386708,16,59,1,Toys_&_kids,wrong_item,0,0.29813394373834284,0
3907,28,0,0.0,1563,2024-06-15 14:46:16.386859,667,67,1,electronics,size_issue,0,0.0,0
3908,77,0,0.0,1526,2024-12-15 14:46:16.386977,484,46,2,home,damaged,0,0.0,0
3909,41,32,0.7804878048780488,1593,2025-07-12 14:46:16.387091,275,29,0,fashion,damaged,0,0.40238366880943816,0
3910,57,8,0.14035087719298245,3135,2026-02-07 14:46:16.387211,65,1,1,home,size_issue,0,0.25863628425782326,0
3911,75,45,0.6,1600,2026-02-13 14:46:16.387332,59,39,1,Toys_&_kids,size_issue,0,0.0,0
3912,36,6,0.16666666666666666,1547,2026-03-03 14:46:16.387445,41,55,1,fitness_&_sports,not_needed,0,0.0,0
3913,22,0,0.0,1076,2025-09-04 14:46:16.387558,221,62,0,electronics,not_needed,0,0.0,0
3914,47,35,0.7446808510638298,2324,2025-03-02 14:46:16.387670,407,19,3,home,size_issue,0,0.5990221412607495,1
3915,6,6,1.0,3771,2024-08-29 14:46:16.387788,592,99,3,electronics,wrong_item,0,0.44570529776085965,1
3916,19,0,0.0,4651,2023-09-07 14:46:16.387907,949,34,0,home,damaged,1,0.2669072690632832,0
3917,45,0,0.0,1536,2025-10-25 14:46:16.388027,170,61,2,Toys_&_kids,wrong_item,0,0.0,0
3918,142,0,0.0,3387,2026-01-19 14:46:16.388140,84,97,2,Toys_&_kids,not_needed,0,0.0,0
3919,25,18,0.72,3192,2026-03-09 14:46:16.388253,35,83,4,beauty_&_self_care,wrong_item,0,0.8505125672753686,1
3920,18,3,0.16666666666666666,1521,2024-09-07 14:46:16.388376,583,32,3,fitness_&_sports,size_issue,0,0.0,0
3921,84,0,0.0,3378,2026-01-04 14:46:16.388488,99,58,0,beauty_&_self_care,not_needed,0,0.0,0
3922,8,0,0.0,2851,2024-08-14 14:46:16.388600,607,39,3,fashion,not_needed,0,0.0,0
3923,67,0,0.0,2213,2025-07-30 14:46:16.388711,257,7,0,Toys_&_kids,wrong_item,0,0.0,0
3924,7,0,0.0,2762,2025-06-15 14:46:16.388845,302,48,0,electronics,wrong_item,0,0.0,0
3925,107,50,0.4672897196261682,3437,2025-05-31 14:46:16.388957,317,34,3,fitness_&_sports,size_issue,0,0.0,0
3926,1,0,0.0,1999,2025-01-18 14:46:16.389068,450,75,0,home,wrong_item,0,0.0,0
3927,29,0,0.0,2684,2025-09-24 14:46:16.389178,201,93,1,fitness_&_sports,size_issue,0,0.0,0
3928,13,0,0.0,2252,2026-02-25 14:46:16.389289,47,70,1,Toys_&_kids,size_issue,0,0.0,0
3929,8,0,0.0,1808,2023-06-04 14:46:16.389415,1044,15,2,beauty_&_self_care,not_needed,0,0.0,0
3930,44,0,0.0,1286,2022-10-26 14:46:16.389749,1265,50,2,Toys_&_kids,wrong_item,0,0.0,0
3931,8,5,0.625,1019,2025-10-04 14:46:16.390015,191,85,0,Toys_&_kids,damaged,0,0.530346828394631,1
3932,12,0,0.0,3840,2026-02-08 14:46:16.390252,64,12,0,beauty_&_self_care,size_issue,0,0.0,0
3933,1,0,0.0,2089,2025-08-03 14:46:16.390485,253,56,0,electronics,not_needed,0,0.0,0
3934,89,62,0.6966292134831461,2680,2026-03-26 14:46:16.390694,18,55,0,beauty_&_self_care,wrong_item,0,0.7832719670584518,1
3935,10,9,0.9,1729,2026-03-14 14:46:16.390919,30,69,1,Toys_&_kids,size_issue,0,0.451140038317978,0
3936,3,1,0.3333333333333333,4356,2024-01-22 14:46:16.391111,812,77,4,Toys_&_kids,not_needed,1,0.6806023131826765,1
3937,95,0,0.0,1196,2023-06-21 14:46:16.391306,1027,9,4,fitness_&_sports,not_needed,0,0.3175581251437685,0
3938,16,0,0.0,1764,2024-10-28 14:46:16.391510,532,1,0,home,damaged,0,0.2203087569235196,0
3939,1,0,0.0,1107,2026-03-03 14:46:16.391726,41,46,2,beauty_&_self_care,wrong_item,0,0.0,0
3940,23,0,0.0,860,2024-12-30 14:46:16.391963,469,38,1,fitness_&_sports,size_issue,0,0.0,0
3941,14,0,0.0,3182,2026-02-14 14:46:16.392169,58,22,1,electronics,size_issue,0,0.0,0
3942,30,14,0.4666666666666667,782,2026-02-24 14:46:16.392421,48,17,4,home,damaged,0,0.3925450753339316,0
3943,18,2,0.1111111111111111,937,2026-01-28 14:46:16.392684,75,27,2,fashion,size_issue,0,0.0,0
3944,13,10,0.7692307692307693,745,2025-10-16 14:46:16.392919,179,97,1,fashion,not_needed,0,0.3082150272352803,0
3945,65,1,0.015384615384615385,3255,2025-10-20 14:46:16.393052,175,56,2,home,not_needed,0,0.0,0
3946,2,0,0.0,1737,2025-11-03 14:46:16.393171,161,13,1,fashion,damaged,0,0.0,0
3947,11,0,0.0,1054,2024-04-27 14:46:16.393288,716,19,3,electronics,damaged,0,0.0,0
3948,51,0,0.0,1171,2025-07-10 14:46:16.393428,277,46,0,fashion,not_needed,0,0.0,0
3949,65,27,0.4153846153846154,1772,2024-04-15 14:46:16.393724,728,2,0,home,size_issue,0,0.27514086605785903,0
3950,21,3,0.14285714285714285,958,2025-10-19 14:46:16.394037,176,63,4,electronics,wrong_item,0,0.31154133924305194,1
3951,3,2,0.6666666666666666,2634,2025-09-26 14:46:16.394293,199,32,1,electronics,not_needed,0,0.3754440585041332,1
3952,26,0,0.0,484,2026-04-07 14:46:16.394534,6,2,0,fitness_&_sports,damaged,0,0.49713401338300095,0
3953,6,0,0.0,2237,2022-07-27 14:46:16.394802,1356,18,1,home,wrong_item,0,0.0,0
3954,86,0,0.0,3258,2025-07-20 14:46:16.394993,267,89,4,electronics,damaged,0,0.44590952431878034,0
3955,92,0,0.0,905,2025-09-09 14:46:16.395173,216,38,1,fashion,damaged,0,0.0,0
3956,63,0,0.0,745,2025-10-28 14:46:16.395338,167,71,2,fitness_&_sports,size_issue,0,0.0,0
3957,4,0,0.0,1277,2026-02-02 14:46:16.395510,70,71,1,fitness_&_sports,not_needed,0,0.0,0
3958,22,0,0.0,1101,2025-12-21 14:46:16.395742,113,77,3,beauty_&_self_care,not_needed,0,0.0,0
3959,14,0,0.0,1715,2026-02-28 14:46:16.395972,44,40,2,fitness_&_sports,size_issue,0,0.0,0
3960,24,0,0.0,1181,2025-06-30 14:46:16.396179,287,55,1,Toys_&_kids,damaged,0,0.0,0
3961,4,0,0.0,2173,2025-12-22 14:46:16.396419,112,9,3,fashion,damaged,0,0.0,0
3962,1,0,0.0,4236,2026-03-04 14:46:16.396655,40,70,1,home,damaged,1,0.20868913130074485,0
3963,9,0,0.0,816,2025-05-19 14:46:16.396946,329,70,2,Toys_&_kids,size_issue,0,0.0,0
3964,2,0,0.0,2546,2025-12-22 14:46:16.397172,112,37,4,beauty_&_self_care,damaged,0,0.4376629994592872,1
3965,18,0,0.0,1056,2025-09-08 14:46:16.397336,217,69,0,beauty_&_self_care,size_issue,0,0.0,0
3966,49,0,0.0,1647,2026-01-21 14:46:16.397480,82,20,0,Toys_&_kids,not_needed,0,0.0,0
3967,1,0,0.0,2944,2024-05-06 14:46:16.397634,707,71,4,fashion,wrong_item,0,0.36169619127903585,1
3968,1,0,0.0,1242,2023-09-05 14:46:16.397772,951,16,0,home,not_needed,0,0.0,0
3969,80,0,0.0,1063,2024-05-06 14:46:16.397886,707,64,0,beauty_&_self_care,not_needed,0,0.0,0
3970,11,0,0.0,1959,2025-11-20 14:46:16.397998,144,27,2,fitness_&_sports,not_needed,0,0.0,0
3971,3,0,0.0,2203,2025-12-25 14:46:16.398111,109,27,1,beauty_&_self_care,wrong_item,0,0.0,0
3972,2,0,0.0,1302,2025-09-01 14:46:16.398223,224,26,4,fashion,size_issue,0,0.32921282298711046,0
3973,13,0,0.0,1175,2024-12-05 14:46:16.398342,494,79,0,beauty_&_self_care,damaged,0,0.0,0
3974,1,0,0.0,2525,2024-07-02 14:46:16.398474,650,57,4,fitness_&_sports,damaged,0,0.3540296547419887,0
3975,29,0,0.0,833,2024-06-27 14:46:16.398591,655,58,4,home,wrong_item,0,0.4505223984887643,0
3976,102,0,0.0,3711,2026-04-05 14:46:16.398782,8,51,2,electronics,damaged,0,0.24872005273131187,0
3977,44,0,0.0,2149,2025-11-21 14:46:16.398925,143,38,2,fashion,damaged,0,0.0,0
3978,5,0,0.0,5453,2025-06-03 14:46:16.399038,314,16,2,electronics,damaged,1,0.26846091711072734,0
3979,30,0,0.0,1332,2026-03-21 14:46:16.399161,23,31,1,fitness_&_sports,wrong_item,0,0.31635488438350956,1
3980,18,17,0.9444444444444444,1607,2025-05-31 14:46:16.399284,317,44,4,home,wrong_item,0,0.8974376517770118,1
3981,10,2,0.2,844,2025-11-13 14:46:16.399408,151,67,0,electronics,size_issue,0,0.0,0
3982,13,0,0.0,1820,2026-02-16 14:46:16.399522,56,89,0,home,damaged,0,0.0,0
3983,1,0,0.0,1824,2026-01-22 14:46:16.399634,81,39,0,Toys_&_kids,not_needed,0,0.0,0
